window_id,mode,target,target_type,influence_group,years,n_years,pc_score_mean,pc_score_min,pc_score_max,pc_phase_concentration,overlap_status
W160,4,Je,object_peak,push_early_peak,1986;1988;1990;1991;1994;1995;1996;1997;1998;2000;2003;2004;2009;2010;2012;2016;2017,17,-0.02007567363945259,-1.0066893819986957,0.9214365808137712,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,4,Je,object_peak,push_late_peak,1980;1985;1989;1993;1999;2001;2002;2007;2008;2014;2018;2019;2020;2022;2023,15,-0.033481420928797016,-0.9659386647985182,0.8439253964395075,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,4,Jw,object_peak,push_early_peak,1979;1983;1986;1987;1996;1998;2001;2003;2004;2010;2013;2015;2022,13,0.22176878832363386,-0.7292115958893173,0.9349012175891885,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,4,Jw,object_peak,push_late_peak,1981;1993;1995;1999;2000;2002;2006;2008;2012;2014;2018;2019;2021;2023,14,-0.12137592648590755,-0.82689241002767,0.5890394663318854,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,4,P,object_peak,push_early_peak,1980;1986;1989;1993;1999;2000;2003;2005;2007;2008;2009;2014;2018;2020,14,-0.11448863244928505,-0.7292115958893173,0.8439253964395075,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,4,P,object_peak,push_late_peak,1981;1983;1988;1990;1998;2004;2010;2013;2015;2016;2017;2019;2023,13,0.01380212602948108,-1.0066893819986957,0.9349012175891885,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,4,V,object_peak,push_early_peak,1980;1987;1989;1996;2003;2004;2005;2008;2009;2018;2020;2021;2022,13,-0.07281959361978535,-0.82689241002767,0.7131101816074963,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,4,V,object_peak,push_late_peak,1979;1983;1984;1985;1986;1990;1991;1992;1995;1997;1998;2000;2002;2006;2010;2015;2019;2023,18,-0.09687614410624384,-1.0066893819986957,0.9214365808137712,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,1,H-Je,pairwise_order,push_H_earlier,1985;1992;2005;2009;2020;2023,6,0.2362972314720748,-0.6824674282115718,0.99651162988477,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,1,H-Je,pairwise_order,push_Je_earlier,1994;1995;2001,3,-0.12258140566311437,-0.5397491107711897,0.4421023183410665,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,1,H-Je,pairwise_order,reduce_H_earlier,1980;1983;1998;2012;2013,5,0.26208005439810755,-0.6515126577372127,1.500083062484232,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,1,H-Je,pairwise_order,reduce_Je_earlier,1982;1993;2002;2018,4,-0.09563369936276794,-0.5643299961655045,0.7027248402673908,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,1,H-Jw,pairwise_order,push_H_earlier,1995;2008;2018;2023,4,0.13898653203538908,-0.48179395576763206,0.4421023183410665,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,1,H-Jw,pairwise_order,push_Jw_earlier,1991;1996;2003;2007,4,0.05390097515746693,-0.48443864175704593,1.0069607596083068,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,1,H-Jw,pairwise_order,reduce_H_earlier,1988;2010;2013;2016;2022,5,0.2332197252701068,-0.6202635940040275,1.0495846775446278,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,1,H-Jw,pairwise_order,reduce_Jw_earlier,1993;2005;2019,3,0.39809843757668584,-0.02151681546632017,0.7027248402673908,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,1,Je-Jw,pairwise_order,push_Je_earlier,1981;1995;2012,3,-0.31774920449228794,-0.7438372740807176,0.4421023183410665,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,1,Je-Jw,pairwise_order,push_Jw_earlier,1979;1983;2001;2013,4,-0.27740400546416294,-0.5413262935992864,0.17473242183906798,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,1,Je-Jw,pairwise_order,reduce_Je_earlier,2010;2011;2022,3,0.6989476123461449,0.05286434065789346,1.0495846775446278,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,1,Je-Jw,pairwise_order,reduce_Jw_earlier,2006;2018,2,-0.4640580739205926,-0.48179395576763206,-0.4463221920735531,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,1,P-H,pairwise_order,push_H_earlier,1981;1984;1987;1990;1992;2023,6,-0.3428834543876494,-1.244397813612522,0.532268839780345,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,1,P-H,pairwise_order,push_P_earlier,1980;2013,2,0.33255145328438107,0.17473242183906798,0.49037048472969413,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,1,P-H,pairwise_order,reduce_H_earlier,1999;2003;2007;2008,4,0.2996471494533663,-0.03374469755194869,1.0069607596083068,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,1,P-H,pairwise_order,reduce_P_earlier,1979;2005,2,-0.014119502835149789,-0.5413262935992864,0.5130872879289868,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,1,P-Je,pairwise_order,push_Je_earlier,1983;1994;2004;2017;2023,5,0.1231950882425771,-0.38764982031507805,1.0752745141306939,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,1,P-Je,pairwise_order,push_P_earlier,1980;1989;1999;2005;2007;2018,6,-0.019575001961437476,-0.6368251125784439,0.5130872879289868,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,1,P-Je,pairwise_order,reduce_Je_earlier,2001;2014,2,0.13373857874220146,-0.5397491107711897,0.8072262682555926,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,1,P-Je,pairwise_order,reduce_P_earlier,1990;1991;1998,3,0.16149079206990305,-0.5311720445174769,1.500083062484232,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,1,P-Jw,pairwise_order,push_Jw_earlier,1996;2013;2016;2022,4,0.08271999642755595,-0.6202635940040275,1.0495846775446278,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,1,P-Jw,pairwise_order,push_P_earlier,1981;1995;2018,3,-0.26117630383576107,-0.7438372740807176,0.4421023183410665,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,1,P-Jw,pairwise_order,reduce_Jw_earlier,1993;1999;2008,3,0.309365792008166,0.031455981470718784,0.7027248402673908,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,1,P-Jw,pairwise_order,reduce_P_earlier,1979;1983;1988;2010;2015,5,-0.05722780590528407,-0.5413262935992864,0.9943938188359132,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,1,P-V,pairwise_order,push_P_earlier,1984;1986;1995;2000,4,-0.7465260902081421,-1.4823993243594975,0.4421023183410665,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,1,P-V,pairwise_order,push_V_earlier,1990;1996;1998;2004;2020,5,0.2609198615734005,-0.5311720445174769,1.500083062484232,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,1,P-V,pairwise_order,reduce_P_earlier,2021;2022,2,1.2783033315439642,1.0495846775446278,1.5070219855433007,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,1,P-V,pairwise_order,reduce_V_earlier,2001;2018,2,-0.5107715332694109,-0.5397491107711897,-0.48179395576763206,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,1,V-H,pairwise_order,push_H_earlier,1990;2000;2005;2020,4,0.06925433302366621,-0.7014095412016152,0.99651162988477,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,1,V-H,pairwise_order,push_V_earlier,1980;1998;2013,3,0.721728656350998,0.17473242183906798,1.500083062484232,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,1,V-H,pairwise_order,reduce_H_earlier,1999;2007;2022,3,0.34909865382113264,-0.03374469755194869,1.0495846775446278,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,1,V-H,pairwise_order,reduce_V_earlier,1979;1982;1992,3,-0.5258466449806832,-0.5643299961655045,-0.4718836451772585,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,1,V-Je,pairwise_order,push_Je_earlier,1994;1996;2009;2017,4,0.2982044757569545,-0.2731735196694445,1.0752745141306939,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,1,V-Je,pairwise_order,push_V_earlier,1980;1989;1993;2014;2015;2018;2020;2022,8,0.35302675184540544,-0.6368251125784439,1.0495846775446278,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,1,V-Je,pairwise_order,reduce_Je_earlier,1979;1987;1999;2001;2005;2007;2008,7,0.02227265164914489,-0.5413262935992864,0.532268839780345,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,1,V-Je,pairwise_order,reduce_V_earlier,1984;1986;1990;1991;1995;1997;1998;2002;2010,9,-0.15438072184913298,-1.4823993243594975,1.500083062484232,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,1,V-Jw,pairwise_order,push_Jw_earlier,1979;1984;2013,3,-0.5369972284575801,-1.244397813612522,0.17473242183906798,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,1,V-Jw,pairwise_order,push_V_earlier,1999;2002;2004;2018;2021,5,0.12597970102919667,-0.48179395576763206,1.5070219855433007,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,1,V-Jw,pairwise_order,reduce_Jw_earlier,1981;1995;2005,3,0.07045077739644523,-0.7438372740807176,0.5130872879289868,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,1,V-Jw,pairwise_order,reduce_V_earlier,1983;2001;2010;2015;2022,5,0.2394743057422703,-0.5397491107711897,1.0495846775446278,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,2,H-Je,pairwise_order,push_H_earlier,1985;1992;2005;2009;2020;2023,6,0.2631397154012598,-0.44558903570213154,0.7516962834963306,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,2,H-Je,pairwise_order,push_Je_earlier,1994;1995;2001,3,-0.06300005272495668,-0.2210897238543696,0.10916071805146248,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,2,H-Je,pairwise_order,reduce_H_earlier,1980;1983;1998;2012;2013,5,-0.1347769545810114,-1.5566754276482202,0.7001328786608942,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,2,H-Je,pairwise_order,reduce_Je_earlier,1982;1993;2002;2018,4,-0.29225647929922893,-0.9018760440631786,0.787822523579118,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,2,H-Jw,pairwise_order,push_H_earlier,1995;2008;2018;2023,4,0.24055670540430732,-0.30733738625019735,0.787822523579118,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,2,H-Jw,pairwise_order,push_Jw_earlier,1991;1996;2003;2007,4,0.13043317318827263,-0.36410645900224603,0.71800437665421,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,2,H-Jw,pairwise_order,reduce_H_earlier,1988;2010;2013;2016;2022,5,0.7887562526475711,-0.5332316110570268,1.5924895116541284,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,2,H-Jw,pairwise_order,reduce_Jw_earlier,1993;2005;2019,3,-0.0681641042969885,-0.9018760440631786,0.4972861533075292,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,2,Je-Jw,pairwise_order,push_Je_earlier,1981;1995;2012,3,0.02092804607115417,-0.24231992240486536,0.3821752129902908,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,2,Je-Jw,pairwise_order,push_Jw_earlier,1979;1983;2001;2013,4,0.28528086728170976,-0.2210897238543696,0.7001328786608942,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,2,Je-Jw,pairwise_order,reduce_Je_earlier,2010;2011;2022,3,1.0204138492519104,-0.056144801853262156,1.5924895116541284,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,2,Je-Jw,pairwise_order,reduce_Jw_earlier,2006;2018,2,0.6385019491799214,0.48918137478072493,0.787822523579118,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,2,P-H,pairwise_order,push_H_earlier,1981;1984;1987;1990;1992;2023,6,-0.04386057900508215,-1.1466122298181431,0.5588128366602716,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,2,P-H,pairwise_order,push_P_earlier,1980;2013,2,-0.428271274493663,-1.5566754276482202,0.7001328786608942,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,2,P-H,pairwise_order,reduce_H_earlier,1999;2003;2007;2008,4,0.18961338806114464,-0.30733738625019735,0.71800437665421,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,2,P-H,pairwise_order,reduce_P_earlier,1979;2005,2,0.2922378222475666,0.20009757786468382,0.3843780666304494,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,2,P-Je,pairwise_order,push_Je_earlier,1983;1994;2004;2017;2023,5,0.19332228128917164,-0.16725274029656828,0.5588128366602716,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,2,P-Je,pairwise_order,push_P_earlier,1980;1989;1999;2005;2007;2018,6,-0.07196029632061883,-1.5566754276482202,0.787822523579118,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,2,P-Je,pairwise_order,reduce_Je_earlier,2001;2014,2,-0.5227410527329696,-0.8243923816115696,-0.2210897238543696,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,2,P-Je,pairwise_order,reduce_P_earlier,1990;1991;1998,3,-0.19366576676790626,-0.47721968459788705,0.23936898332288714,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,2,P-Jw,pairwise_order,push_Jw_earlier,1996;2013;2016;2022,4,0.630104225909627,-0.36410645900224603,1.524896837954865,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,2,P-Jw,pairwise_order,push_P_earlier,1981;1995;2018,3,0.1561438162674299,-0.24231992240486536,0.787822523579118,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,2,P-Jw,pairwise_order,reduce_Jw_earlier,1993;1999;2008,3,-0.4574694142008852,-0.9018760440631786,-0.1631948122892796,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,2,P-Jw,pairwise_order,reduce_P_earlier,1979;1983;1988;2010;2015,5,0.1797909355201219,-0.8223835373168066,1.5924895116541284,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,2,P-V,pairwise_order,push_P_earlier,1984;1986;1995;2000,4,-0.15805705405100834,-0.6412810256000291,0.2267414510304224,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,2,P-V,pairwise_order,push_V_earlier,1990;1996;1998;2004;2020,5,-0.0001587186053897738,-0.47721968459788705,0.41297522290946986,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,2,P-V,pairwise_order,reduce_P_earlier,2021;2022,2,0.6608182747099411,-0.2032602885349829,1.524896837954865,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,2,P-V,pairwise_order,reduce_V_earlier,2001;2018,2,0.2833663998623742,-0.2210897238543696,0.787822523579118,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,2,V-H,pairwise_order,push_H_earlier,1990;2000;2005;2020,4,0.052790189624252935,-0.6412810256000291,0.41297522290946986,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,2,V-H,pairwise_order,push_V_earlier,1980;1998;2013,3,-0.444587411195071,-1.5566754276482202,0.7001328786608942,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,2,V-H,pairwise_order,reduce_H_earlier,1999;2007;2022,3,0.6932354674399318,-0.1631948122892796,1.524896837954865,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,2,V-H,pairwise_order,reduce_V_earlier,1979;1982;1992,3,-0.08014133292902857,-0.7256474725964694,0.3843780666304494,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,2,V-Je,pairwise_order,push_Je_earlier,1994;1996;2009;2017,4,-0.21694687923737083,-0.44558903570213154,0.10916071805146248,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,2,V-Je,pairwise_order,push_V_earlier,1980;1989;1993;2014;2015;2018;2020;2022,8,-0.22468110278506834,-1.5566754276482202,1.524896837954865,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,2,V-Je,pairwise_order,reduce_Je_earlier,1979;1987;1999;2001;2005;2007;2008,7,-0.07653630443752092,-1.1466122298181431,0.71800437665421,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,2,V-Je,pairwise_order,reduce_V_earlier,1984;1986;1990;1991;1995;1997;1998;2002;2010,9,0.054042203675423214,-0.47721968459788705,1.5924895116541284,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,2,V-Jw,pairwise_order,push_Jw_earlier,1979;1984;2013,3,0.4370841321072554,0.2267414510304224,0.7001328786608942,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,2,V-Jw,pairwise_order,push_V_earlier,1999;2002;2004;2018;2021,5,0.05604616859585944,-0.3293249241163856,0.787822523579118,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,2,V-Jw,pairwise_order,reduce_Jw_earlier,1981;1995;2005,3,-0.039764498970714816,-0.24231992240486536,0.20009757786468382,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,2,V-Jw,pairwise_order,reduce_V_earlier,1983;2001;2010;2015;2022,5,0.47032306722553646,-0.8223835373168066,1.5924895116541284,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,3,H-Je,pairwise_order,push_H_earlier,1985;1992;2005;2009;2020;2023,6,-0.08750886693982368,-0.7848982132543044,0.5412621012222896,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,3,H-Je,pairwise_order,push_Je_earlier,1994;1995;2001,3,0.7384439449147405,-0.2764028547209109,1.530512437586427,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,3,H-Je,pairwise_order,reduce_H_earlier,1980;1983;1998;2012;2013,5,-0.07262325682909228,-0.6751874694032745,0.3906292232630464,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,3,H-Je,pairwise_order,reduce_Je_earlier,1982;1993;2002;2018,4,0.06625004713572062,-0.33126171076789196,0.7830019190076439,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,3,H-Jw,pairwise_order,push_H_earlier,1995;2008;2018;2023,4,-0.12974958973420064,-0.9333508725010332,1.530512437586427,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,3,H-Jw,pairwise_order,push_Jw_earlier,1991;1996;2003;2007,4,0.15551167097096757,-0.4256250037450389,0.5533282698225142,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,3,H-Jw,pairwise_order,reduce_H_earlier,1988;2010;2013;2016;2022,5,-0.1943543064408484,-0.93181480172809,0.43966071665393863,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,3,H-Jw,pairwise_order,reduce_Jw_earlier,1993;2005;2019,3,-0.2634071049890186,-0.6989978719197352,0.154977247954396,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,3,Je-Jw,pairwise_order,push_Je_earlier,1981;1995;2012,3,0.6575155168174373,0.05140488960283857,1.530512437586427,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,3,Je-Jw,pairwise_order,push_Jw_earlier,1979;1983;2001;2013,4,-0.3304412164820936,-0.6751874694032745,0.08518017658293406,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,3,Je-Jw,pairwise_order,reduce_Je_earlier,2010;2011;2022,3,0.23206434072105617,-0.12400850729353917,0.43966071665393863,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,3,Je-Jw,pairwise_order,reduce_Jw_earlier,2006;2018,2,-0.06043220392687482,-0.33126171076789196,0.21039730291414233,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,3,P-H,pairwise_order,push_H_earlier,1981;1984;1987;1990;1992;2023,6,0.1257339589522392,-0.7848982132543044,0.5697396777915986,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,3,P-H,pairwise_order,push_P_earlier,1980;2013,2,-0.07994545034891157,-0.2450710772807572,0.08518017658293406,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,3,P-H,pairwise_order,reduce_H_earlier,1999;2003;2007;2008,4,-0.4640882942458663,-0.9333508725010332,0.25894878455213965,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,3,P-H,pairwise_order,reduce_P_earlier,1979;2005,2,-0.5771762951534292,-0.6989978719197352,-0.4553547183871232,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,3,P-Je,pairwise_order,push_Je_earlier,1983;1994;2004;2017;2023,5,-0.18930093486341124,-0.7848982132543044,0.9612222518787057,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,3,P-Je,pairwise_order,push_P_earlier,1980;1989;1999;2005;2007;2018,6,-0.5529525068647659,-0.860433292185639,-0.2450710772807572,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,3,P-Je,pairwise_order,reduce_Je_earlier,2001;2014,2,-0.25058710182446814,-0.2764028547209109,-0.22477134892802533,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,3,P-Je,pairwise_order,reduce_P_earlier,1990;1991;1998,3,0.3884623526856579,0.08133286269258976,0.5533282698225142,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,3,P-Jw,pairwise_order,push_Jw_earlier,1996;2013;2016;2022,4,0.07986160251791066,-0.4407891164194855,0.43966071665393863,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,3,P-Jw,pairwise_order,push_P_earlier,1981;1995;2018,3,0.4168852054737912,-0.33126171076789196,1.530512437586427,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,3,P-Jw,pairwise_order,reduce_Jw_earlier,1993;1999;2008,3,-0.6452925495974274,-0.9333508725010332,-0.2462006910017167,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,3,P-Jw,pairwise_order,reduce_P_earlier,1979;1983;1988;2010;2015,5,-0.49994107109226676,-0.93181480172809,-0.12400850729353917,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,3,P-V,pairwise_order,push_P_earlier,1984;1986;1995;2000,4,0.48949467419732196,0.11623100862343112,1.530512437586427,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,3,P-V,pairwise_order,push_V_earlier,1990;1996;1998;2004;2020,5,0.18749890974875016,-0.4512209739672537,0.5412621012222896,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,3,P-V,pairwise_order,reduce_P_earlier,2021;2022,2,-0.0876566456746953,-0.6149740080033292,0.43966071665393863,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,3,P-V,pairwise_order,reduce_V_earlier,2001;2018,2,-0.30383228274440144,-0.33126171076789196,-0.2764028547209109,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,3,V-H,pairwise_order,push_H_earlier,1990;2000;2005;2020,4,0.13507293007933718,-0.6989978719197352,0.5412621012222896,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,3,V-H,pairwise_order,push_V_earlier,1980;1998;2013,3,-0.02618601266841113,-0.2450710772807572,0.08518017658293406,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,3,V-H,pairwise_order,reduce_H_earlier,1999;2007;2022,3,-0.24743012412687762,-0.7563260852895325,0.43966071665393863,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,3,V-H,pairwise_order,reduce_V_earlier,1979;1982;1992,3,-0.0415645272247581,-0.4553547183871232,0.27120046540800175,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,3,V-Je,pairwise_order,push_Je_earlier,1994;1996;2009;2017,4,0.3941705522430234,0.003579730429070618,0.9612222518787057,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,3,V-Je,pairwise_order,push_V_earlier,1980;1989;1993;2014;2015;2018;2020;2022,8,-0.15501939511713866,-0.860433292185639,0.5412621012222896,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,3,V-Je,pairwise_order,reduce_Je_earlier,1979;1987;1999;2001;2005;2007;2008,7,-0.4251882469673965,-0.9333508725010332,0.5697396777915986,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,3,V-Je,pairwise_order,reduce_V_earlier,1984;1986;1990;1991;1995;1997;1998;2002;2010,9,0.5265266000177469,-0.12400850729353917,1.530512437586427,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,3,V-Jw,pairwise_order,push_Jw_earlier,1979;1984;2013,3,-0.08464784439358601,-0.4553547183871232,0.11623100862343112,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,3,V-Jw,pairwise_order,push_V_earlier,1999;2002;2004;2018;2021,5,-0.2741561718040727,-0.7563260852895325,0.7830019190076439,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,3,V-Jw,pairwise_order,reduce_Jw_earlier,1981;1995;2005,3,0.2943064850898434,-0.6989978719197352,1.530512437586427,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,3,V-Jw,pairwise_order,reduce_V_earlier,1983;2001;2010;2015;2022,5,-0.18985559468261864,-0.6751874694032745,0.43966071665393863,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,4,H-Je,pairwise_order,push_H_earlier,1985;1992;2005;2009;2020;2023,6,-0.411355916261029,-0.9659386647985182,0.24004479800283215,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W160,4,H-Je,pairwise_order,push_Je_earlier,1994;1995;2001,3,0.19219806728166877,0.04206587946954884,0.3024324719058552,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,4,H-Je,pairwise_order,reduce_H_earlier,1980;1983;1998;2012;2013,5,0.387326291798184,-0.2727646688944877,0.9349012175891885,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W160,4,H-Je,pairwise_order,reduce_Je_earlier,1982;1993;2002;2018,4,-0.028302176653144537,-0.294673440464099,0.23503796222576173,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
